0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.216643,0.68919,-0.213161,0.433818,0.216643,0.68919,-0.213161,0.433818,0.216643,0.68919,-0.213161,0.433818,0.216643,0.68919,-0.213161,0.433818,0.243618,0.432581,-0.185207,0.688788,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.413812,0.744469,-0.0159921,0.513969,0.413812,0.744469,-0.0159921,0.513969,0.413812,0.744469,-0.0159921,0.513969,0.413812,0.744469,-0.0159921,0.513969,0.440787,0.513969,0.0119622,0.744469,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.297438,0.744469,-0.132365,0.513969,0.297438,0.744469,-0.132365,0.513969,0.297438,0.744469,-0.132365,0.513969,0.297438,0.744469,-0.132365,0.513969,0.324413,0.513969,-0.103125,0.744469,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.366024,0.744469,-0.0637793,0.513969,0.366024,0.744469,-0.0637793,0.513969,0.366024,0.744469,-0.0637793,0.513969,0.366024,0.744469,-0.0637793,0.513969,0.392999,0.513969,-0.0358251,0.744469,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.325643,0.744469,-0.10416,0.513969,0.325643,0.744469,-0.10416,0.513969,0.325643,0.744469,-0.10416,0.513969,0.325643,0.744469,-0.10416,0.513969,0.352618,0.513969,-0.0762061,0.744469,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.349477,0.744469,-0.0803266,0.513969,0.349477,0.744469,-0.0803266,0.513969,0.349477,0.744469,-0.0803266,0.513969,0.349477,0.744469,-0.0803266,0.513969,0.376452,0.513969,-0.0523723,0.744469,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.33541,0.744469,-0.0943938,0.513969,0.33541,0.744469,-0.0943938,0.513969,0.33541,0.744469,-0.0943938,0.513969,0.33541,0.744469,-0.0943938,0.513969,0.362385,0.513969,-0.0664395,0.744469,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.343713,0.744469,-0.086091,0.513969,0.343713,0.744469,-0.086091,0.513969,0.343713,0.744469,-0.086091,0.513969,0.343713,0.744469,-0.086091,0.513969,0.370688,0.513969,-0.0581367,0.744469,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.223087,0.742188,-0.206717,0.511688,0.223087,0.742188,-0.206717,0.511688,0.223087,0.742188,-0.206717,0.511688,0.223087,0.742188,-0.206717,0.511688,0.250062,0.511688,-0.178763,0.742188,0.216176,1.10695,-0.183824,1.33745,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.33276,0.85691,-0.0970434,0.62641,0.33276,0.85691,-0.0970434,0.62641,0.33276,0.85691,-0.0970434,0.62641,0.33276,0.85691,-0.0970434,0.62641,0.359735,0.62641,-0.0690892,0.85691,0.435523,2.04861,0.0355227,2.27911,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.268029,0.85691,-0.160408,0.62641,0.268029,0.85691,-0.160408,0.62641,0.268029,0.85691,-0.160408,0.62641,0.268029,0.85691,-0.160408,0.62641,0.295004,0.62641,-0.130408,0.85691,0.306059,1.91318,-0.0939406,2.14368,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.305969,0.85691,-0.123834,0.62641,0.305969,0.85691,-0.123834,0.62641,0.305969,0.85691,-0.123834,0.62641,0.305969,0.85691,-0.123834,0.62641,0.332944,0.62641,-0.0958801,0.85691,0.381941,1.91318,-0.0180592,2.14368,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.283841,0.85691,-0.145962,0.62641,0.283841,0.85691,-0.145962,0.62641,0.283841,0.85691,-0.145962,0.62641,0.283841,0.85691,-0.145962,0.62641,0.310816,0.62641,-0.118008,0.85691,0.337685,1.91318,-0.0623154,2.14368,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.296902,0.85691,-0.132902,0.62641,0.296902,0.85691,-0.132902,0.62641,0.296902,0.85691,-0.132902,0.62641,0.296902,0.85691,-0.132902,0.62641,0.323877,0.62641,-0.104948,0.85691,0.363806,1.91318,-0.0361944,2.14368,
0.253948,-0.1409,-0.173701,0.141016,0.253948,-0.1409,-0.173701,0.141016,0.259998,0.141818,-0.16961,-0.138424,0.232045,0.891295,-0.197759,0.660795,0.232045,0.891295,-0.197759,0.660795,0.232045,0.891295,-0.197759,0.660795,0.232045,0.891295,-0.197759,0.660795,0.25902,0.660795,-0.169804,0.891295,0.234093,1.28492,-0.165908,1.51542,0.234093,1.28492,-0.165908,1.51542,
